source;translation;type;module;status;customer
"Pdf output: %s";"Pdf шығару: %s";S;;T;N
"Role";"Роль";B;;T;N
"Logged in";"Жүйеге кірді";S;;T;N
"Last Request";"Соңғы сұрау";S;;T;N
"entries";"енгізулер";S;;T;N
"SettingsImportExportDescription";"Барлық жүйе параметрлері";B;;T;N
"Undefined table name";"Анықталмаған кесте аты";S;;T;N
"Undefined $option";"Анықталмаған болжама";S;;T;N
"Table alias must by defined";"Бүркеншік ат кестесі анықталуы керек";S;;T;N
"equals";"теңдіктер";S;;T;N
"not equals";"теңдіктер жоқ";S;;T;N
"is like";"ұқсас";S;;T;N
"is not like";"ұқсамайтын";S;;T;N
"is greater";"үлкенірек";S;;T;N
"is lower";"аласарақ";S;;T;N
"is greater or equal";"үлкенірек немесе тең";S;;T;N
"is lower or equal";"аласарақ немесе тең";S;;T;N
"is";"бар";S;;T;N
"is in";"Ішінде бар";S;;T;N
"Template";"Үлгі";S;;T;N
"Unable to save template '%s'";"Үлгіні сақтауға қабілетсіз'";S;;T;N
"Template '%s' saved";"Үлгі сақталды";S;;T;N
"Filter does not exist";"Сүзгі жоқ";S;;T;N
"Filter saved";"Сүзгі сақталды";S;;T;N
"Filter added";"Сүзгі қосылды";S;;T;N
"Field";"Жолақ";S;;T;N
"Code";"Код";B;;T;N
"New field";"Жаңа жолақ";S;;T;N
"Can not create field";"Жолақ жасай алмайды";S;;T;N
"Failed to delete %s row(s)";"Жолдарды жою орындалмады";S;merchant;T;N
"%s row(s) successfully deleted";"Жолдар сәтті жойылды";S;merchant;T;N
"Active view changed";"Белсенді түр өзгертілді";S;;T;N
"Error while changing active view";"Белсенді түрді өзгерту кезіндегі қате";S;;T;N
"View does not exist";"Шолу жоқ";S;;T;N
"Default view can not be modified";"Әдепкі түр өзгертілмейді";S;;T;N
"Error while saving view ";"Түрді сақтау кезіндегі қате ";S;;T;N
"Default view can not be deleted";"Әдепкі түр жойылмайды";S;;T;N
"View deleted";"Түр жойылды";S;;T;N
"View %s saved";"Түр сақталды";S;;T;N
"Recommended";"Ұсынылды";S;;T;N
"Current";"Ағын";S;;T;N
"Choose Language";"Тілді таңдау";S;;T;N
"Note: If you need multilanguage support, you can add additional languages once application will be installed.";"Ескерім: Егер сіз көп тілді көмек қажет етсеңіз қосымша тілдер қоса аласыз.";S;;T;N
"Advanced Functionality";"Кеңейтілген Функционалдық";B;affiliate;T;N
"Selected theme";"Таңдалған тақырып";S;;T;N
"Other themes";"Басқа тақырыптар";S;;T;N
"No data or nothing matches your search";"Дерек жоқ немесе Сіздің іздеуіңізге ешнәрсе үйлеспейді ";S;;T;N
"Real list should look like this:";"Шын тізім осылай болуға тиіс:";S;;T;N
"Affiliate Link Protector/Cloaker";"Қосу Сілтеме Protector/Cloaker";B;affiliate;T;N
"AffLinkProtectorInnerDescription";"Protector/Cloaker сілтемесін қолдана отырып, Сіз өзіңіздің қосу сілтемеңізді қорғай аласыз. Мысалы стандартты қосу сілтемесі орнына: http://www.merchantsite.com/?a_aid=12345 Сіз пайдалана аласыз: http://www.yourdomain.com/myredir.html";S;affiliate;T;N
"Generate Cloaked File";"Cloaked файлын шақыру";S;affiliate;T;N
"URL to protect / cloak";"URL қорғау / cloak";S;affiliate;T;N
"Redirection type";"Қайта бағыттау түрі";S;affiliate;T;N
"AffLinkProtectorHowToUse";"Оны қолдану үшін келесі қадамдарды жасаңыз:<br/>1. URL-да қорғағыңыз келетін затты теріңіз<br/>2. Өзіңіз қалаған қайта бағыттау түрін таңдаңыз<br/>3. Шақыруды басыңыз<br/><br/>Бір жасалған соң сіз веб бетті жүктеуді білесіз. Компьютерде осы бетті сақтаңыз.Бір рет бұл сақталынды, осыны өзіңіздің web сайтыңызға қотарыңыз. Енді өзіңіздің кәдімгі қосу кодыңыздың орнына қотарылған қосу веб бетін сілтей аласыз.";S;affiliate;T;N
"Target: ";"Мақсат: ";S;affiliate;T;N
"Custom";"Теңшеу";S;;T;N
"You can contact us directly using this contact form";"Сіз бізбен тікелей осы байланыс пішіні арқылы байланыса аласыз.";S;affiliate;T;N
"Direct Linking";"Тікелей Сілтеме";S;affiliate;T;N
"DirectLinkingDescription";"Тікелей сілтеме - URL-дағы қосымша параметрлерсіз мақсатты бетке сілтеме жасауға мүмкіндік бететін күшті ерекшелік. Өз DirectLink URL-ыңызды осында орната аласыз.";S;affiliate;T;N
"Pattern";"Әшекей";S;affiliate;T;N
"Real url";"Шын url";S;affiliate;T;N
"Copy and paste the code below to display login form on your web page";"Жүйеге кіру пішінін бейнелеу үшін Өзіңіздің веб бетіңізге төмендегі кодты көшіріп қойыңыз.";S;;T;N
"Form preview";"Пішінді алдын ала шолу";S;;T;N
"Copy and paste the code below to display join form on your web page";"Біріктіру пішінін көрсету үшін Өзіңіздің веб бетіңізге төмендегі кодты көшіріп қойыңыз";S;affiliate;T;N
"Email Notifications";"Электрондық пошта ескертпесі";C;;T;N
"Set up which email notifications you want to receive";"Сіз қандай электрондық пошта құлақтандыруларын алғыңыз келетінін белгілеңіз.";S;affiliate;T;N
"FinancialOverviewDescription";"0";S;affiliate;T;N
"approved unpaid commissions";"бекітілген төленбеген комиссиялар";S;affiliate;T;N
"and";"және";S;affiliate;T;N
"commissions waiting for approval by merchant";"бекітуді күтудегі комиссиялар";S;affiliate;T;N
"Remember me";"Мені есіңізге сақтаңыз";S;affiliate;T;N
"History of payouts to me";"Маған төлем тарихы";S;affiliate;T;N
"Your total balance: ";"Сіздің жиынтық қалдығыңыз: ";S;affiliate;T;N
"Pending commissions: ";"Комиссиялардың бөгелуі: ";S;affiliate;T;N
"Payout method and data";"Төлем әдісі және дерегі";S;;T;N
"Payout balances";"Төлем қалдығы";S;;T;N
"Personal Info";"Жеке ақпарат";S;;T;N
"Counts";"Есептер";S;;T;N
"impressions";"әсерлер";C;merchant;T;N
"sales";"сатулар";C;merchant;T;N
"SubSignupOverview";"Жаңа қосуды белгілеу";S;affiliate;T;N
"SubSignupOverviewDescription";"Белгіні шегеру қарап шығу ескерту. Төмендегі буын бөлігін басқа белгілі серіктерге тура бағыттау.";S;affiliate;T;N
"SubSignupDownloadForms";"Толтыра арту және тіркеу түрі.Бөлімі";S;affiliate;T;N
"SubSignupDownloadFormsDescription";"Сіз мұнда қайнар көздер кодын белгілеп толтыра арта аласыз/сіз сол бетке тіркеу формасын қоя аласыз. Сіздің парағыңызға жаңа бағыныңқы рекруттық бөлімшелер белгілі форма кодын қоя аласыз.Сіз өзіңіздің парағыңызға тіркеу формасын қоя аласыз,бірақ сіздің бөлім қалқанындағы парағыңыз бағыныңқы бөліміңізде тіркелуі керек.";S;affiliate;T;N
"SubSignupStats";"SubSignupStats";S;affiliate;N;N
"Number of your direct subaffiliates:";"Сіздің тікелей бағыныңқы қосуларыңыздың саны:";S;affiliate;T;N
"Today";"Бүгін";B;;T;N
"This week";"Осы аптада";B;;T;N
"This month";"Осы айда";B;;T;N
"This year";"Осы жылы";B;;T;N
"All time";"Әрдайым";B;;T;N
"Data:";"Дерек:";S;;T;N
"Chart:";"Диаграмма:";S;;T;N
"Group by:";"Топ:";S;;T;N
"Commissions date";"Комиссиялық мерзім";S;affiliate;T;N
"Link (SubId) Tracking";"Сілтеме Жолшығы";B;affiliate;T;N
"Details";"Деректер";B;;T;N
"Invoicing options";"Есптеу опциялары";S;;T;N
"Affiliate status";"Қосу күйі";B;;T;N
"Custom filter";"Теңшеу сүзгісі";S;merchant;T;N
"Affiliate statistics (all time)";"Қосу статистикасы";B;merchant;T;N
"Quick links";"Жылдам сілтемелер";S;merchant;T;N
"Affiliate statistics this month";"Осы айдағы қосу статистикасы";B;merchant;T;N
"There were no payouts for this affiliate so far";"Осы қосу үшін төлем болған жоқ";S;merchant;T;N
"Once a payment for this affiliate is issued. It will appear here";"Осы қосу үшін төлем шығады. Ол осында пайда болады.";S;merchant;T;N
"Optional fields";"Шарасыз жолақтар";S;merchant;T;N
"You can set the notifications for new user - before he edits them.";"Сіз жаңа қолданушыға ол оны өңдемей тұрып құлақтандыру жасайсыз.";B;merchant;T;N
"Breadcrumbs";"Breadcrumbs";B;affiliate;N;N
"Affiliate menu";"Қосу мәзірі";S;merchant;T;N
"HEADER";"ҮСТІҢГІ ДЕРЕКТЕМЕ";S;merchant;T;N
"Icon";"Белгіше";B;merchant;T;N
"Please select content from menu";"Мәзірден мазмұнды таңдауыңызды өтінеміз.";S;merchant;T;N
"After affiliate signs up, email with password is sent to him an also to merchant.";"Қосу белгіленген соң, электрондық пошта құпия сөзімен бірге жіберіледі. ";S;merchant;T;N
"Affiliate sign up email";"Қосуды Белгілеу Электрондық пошта";S;merchant;T;N
"Merchant new affiliate sign up notification email";"Жаңа қосу белгілеуі құлақтандыру электрондық поштасын сатып алу";S;merchant;T;N
"Affiliate signup screen preview";"Қосу белгілеу бейнебеткені алдын-ала шолу";S;merchant;T;N
"Total (unpaid) commission generated";"Жиынтық комиссия шақырылды (тегін)";S;merchant;T;N
"Affiliate panel theme";"Қосу тақтасы тақырыбы";B;merchant;T;N
"Test link";"Сынақтан өткізу сілтемесі";S;merchant;T;N
"General affiliate link";"Жалпы қосу сілтемесі";B;;T;N
"Banner statistics";"Жарлама статистикасы";B;merchant;T;N
"Banner statistics this month";"Осы айдың жарлама статистикасы";B;merchant;T;N
"Banner Destination";"Жарлама анықтамасы";S;merchant;T;N
"Width";"Жалпақтық";B;merchant;T;N
"Height";"Биіктік";B;merchant;T;N
"Preview";"Алдын ала көру";B;;T;N
"Text Link Preview";"Мәтін сілтемесін алдын ала көру";S;merchant;T;N
"Commission statistics (all time)";"Комиссия статистикасы (әрдайым)";B;merchant;T;N
"Commission statistics for this month";"Осы айға арналған комиссия статистикасы.";B;merchant;T;N
"Campaign capping description";"Науқанды ұстанатын сипаттама";S;merchant;T;N
"Campaign type";"Науқан түрі";B;;T;N
"Campaign Validity";"Науқан Нақтылығы";S;merchant;T;N
"Allowed countries";"Рұқсат етілген елдер";S;merchant;T;N
"Choose countries for this campaign";"Осы науқанға елді таңдау.";S;merchant;T;N
