source;translation;type;module;status;customer
"Delete directory %s";"Verwijderen map %s";S;;T;N
"Copy directory %s";"Kopieer map %s";S;;T;N
"Create account";"Maak account";S;;T;N
"Importing Language";"Import Taal";S;;T;N
"FTP - Copy files";"FTP - Kopieer bestanden";S;;T;N
"Following requires functions are not enabled or available: %s";"Volgende vereist functies zijn niet ingeschakeld of beschikbaar: %s";S;;T;N
"Unzip file %s";"Unzip bestanden %s";S;;T;N
"Update account";"Update rekening";S;;T;N
"Update application files";"Update aanvraagdossiers";S;;T;N
"Import language file %s";"Import taal bestand %s";S;;T;N
"Send mails from outbox";"Stuur mails van outbox";S;;T;N
"Pending %s mails";"In afwachting van %s mails";S;;T;N
"%s has to be valid date";"%s heeft geldige datum";S;;T;N
"%s has to be positive integer";"%s heeft tot een positief getal";S;;T;N
"%s has to be integer";"%s heeft integer";S;;T;N
"%s is mandatory";"%s is verplicht";B;;T;N
"%s has to be number";"%s zijn nummer";S;;T;N
"Updated";"Updated";S;;T;N
"Task name";"Taaknaam";S;;T;N
"Progress";"Voortgang";S;;T;N
"Failed to delete task.";"Fout bij verwijderen taak.";S;;T;N
"It is not possible to delete running task.";"Het is niet mogelijk om lopende taak te verwijderen.";S;;T;N
"This type of task is not allowed to be deleted.";"Dit type van opdracht is niet toegestaan om te worden verwijderd.";S;;T;N
"Task deleted.";"Taak verwijderd.";S;;T;N
"Cron request finished.";"Cron verzoek gereed.";S;;T;N
"Maximum Commissions Per Referral";"Maximale provisies per verwijzingsklik";S;;T;N
"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";"Deze plugin maakt het mogelijk om de limiet van maximaal aantal provisies per gebruiker (klant) in tijd interval (seconden) in te stellen die zullen worden opgeslagen.";S;;T;N
"all time";"alles";S;;T;N
"Maximum commissions per referral";"Maximale provisies per verwijzing";S;;T;N
"Maximum commission per one customer";"Maximale provisie per klant";S;;T;N
"Maximum commissions time period in seconds";"Maximale provisies tijd in seconden";S;;T;N
"Time Period in seconds in which are commission per one customer counted.";"Tijd in seconden per klant getelde provisies.";S;;T;N
"Wrong format used for Maximum commissions per referral.";"Verkeerd formaat gebruikt voor Maximale provisies per verwijzing.";S;;T;N
"Wrong format used for Maximum commissions time period in seconds.";"Verkeerd formaat gebruikt voor provisies Maximale tijd in seconden.";S;;T;N
"Data Migration";"Data Migratie";S;;T;N
"Migrate affiliates";"Migreer partner";S;affiliate;T;N
"Migrate transactions";"Migreer transacties";S;;T;N
"Upgrade from PAP3";"Upgrade van PAP3";S;;T;N
"Minimum Referal ID length";"Referentie ID minimale lengte";S;;T;N
"Minimum length must be between 0 and 20";"Minimale lengte moet tussen de 0 en 20 zijn";S;;T;N
"undefined";"niet gedefineerd";B;;T;N
"Referal ID length limit saved";"Referentie ID lengte beperking opgeslagen";S;;T;N
"Referral id must be longer than %s characters";"Referentie ID moet langer zijn dan %s tekens";S;;T;N
"Referral id can not be longer than %s characters";"Referentie ID mag niet langer zijn dan %s tekens";S;;T;N
"secure pass2";"veilig pass2";S;;T;N
"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"Secure Pass 2 vanaf RoboKassa is nodig voor verificatie met RoboKassa.";S;;T;N
"RoboKassa plugin configuration saved";"RoboKassa plugin configuratie opgeslagen";S;;T;N
"RoboKassa integration plugin";"RoboKassa integratie plugin";S;;T;N
"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"Deze plugin bevat RoboKassa kennisgevingen (integratie van Post Affiliatie met RoboKassa).";S;;T;N
"seo_targeturl for banner format";"seo doel url voor banner formaat";S;;T;N
"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"Deze plugin biedt u de mogelijkheid gebruik te maken van variabele ($ seo_targeturl) in banner formaat. Het is niet berekend zoals gebruikelijk SEO url maar gebruikt domein van de banner. U moet SEO conversiecode op alle banner bestemmings-URL's!";S;;T;N
"Ip - Country Code";"Ip - Landcode";S;;T;N
"Ip - Country Name";"Ip - Land Naam";S;;T;N
"Ip - City";"Ip - Plaays";S;;T;N
"Ip - Longitude";"Ip - Lengtegraad";S;;T;N
"Ip - Latitude";"Ip - Breedtegraad";S;;T;N
"Print";"Afdrukken";B;;T;N
"copies of coupons";"kopieën van bonnen";S;affiliate;T;N
"Description of coupon:";"Beschrijving van de bon:";S;affiliate;T;N
"Coupons:";"Bonnen:";S;affiliate;T;N
"Valid from:";"Geldig van:";S;affiliate;T;N
"Valid to:";"Geldig tot:";S;affiliate;T;N
"Limit use:";"Beperk het gebruik:";S;affiliate;T;N
"coupons to each affiliate";"bonnen aan alle partners";S;merchant;T;N
"Closed banner settings";"Gesloten banner instellingen";S;merchant;T;N
"By default is Page Pell Banner closed. In following section you can define, how will look banner in closed state.";"Standaard Page Pell Banner gesloten. In het volgende hoofdstuk kunt u bepalen, hoe een banner eruit ziet in gesloten toestand.";S;merchant;T;N
"Opened banner settings";"Geopend banner instellingen";S;merchant;T;N
"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";"Peel Banner wordt geopend bij muis over. In het volgende hoofdstuk kunt u bepalen, hoe de banner eruit ziet als de bezoeker er met de muis over gaat en banner zal worden geopend.";S;merchant;T;N
"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";"Vertoning wordt gegenereerd met behulp van opgeslagen waarden. Als u wijzigt, kunt u Opslaan klikken voor een voorbeeld van de banner.";S;merchant;T;N
"General settings";"Algemene instellingen";B;merchant;T;N
"Payout settings";"Uitbetaling instellingen";B;merchant;T;N
"Cron job status";"Crontaak status";S;merchant;T;N
"Last execution of cron job:";"Laatste uitvoering van cron job:";S;merchant;T;N
"To review list of pending background tasks push following button:";"Voor een lijst van lopende taken achtergrond klikt u op de volgende knop:";S;merchant;T;N
"Cron setup";"Cron instellen";S;merchant;T;N
"Example of Cron job setup in CPanel";"Voorbeeld van crontaak instelscherm in cPanel";S;merchant;T;N
"Coupon preview";"Bon tonen";S;merchant;T;N
"Changeable by affiliate";"Veranderbaar door partner";S;merchant;T;N
"Default value for affiliate";"Standaard waarde voor partnerprogramma";S;merchant;T;N
"Allowed Status";"Toegestane Status";S;merchant;T;N
"Mail details";"Mail details";B;;T;N
"Coupon details";"Bon details";S;merchant;T;N
"Transaction status";"Transactie status";S;merchant;T;N
"Mail";"Mail";S;;T;N
"Attachments";"Bijlagen";B;;T;N
"Simulate cron";"Simuleren cron";S;;T;N
"On new sale / lead";"Op nieuwe verkoop / leads";C;affiliate;T;N
"On sale / lead change status";"Verkoop / lead status veranderen";C;;T;N
"Affiliate will get coupon upon request";"Partner krijgt bon op verzoek";C;;T;N
"Assign automatically";"Automatisch toewijzen";C;;T;N
"Coupons";"Bonnen";C;;T;N
"Maximum coupons per affiliate";"Maximale bonnen per partner";C;;T;N
"html";"html";C;;T;N
"preview";"tonen";C;;T;N
"Get another coupon";"Ontvang een kortingsbon";C;;T;N
"Export codes";"Export-codes";C;;T;N
"Are you sure you want to delete selected coupon(s)?";"Weet u zeker dat u geselecteerde bon(nen) wilt verwijderen?";C;;T;N
"Are you sure you want to change status of selected coupon(s)?";"Weet u zeker dat u status van geselecteerde bon(nen) wilt wijzigen?";C;;T;N
"Coupon design";"Bon ontwerp";C;;T;N
"Coupon code";"Boncode";C;;T;N
"Coupon ID";"Boncode";B;;T;N
"Bar code image";"Streepjescode afbeelding";C;;T;N
"Every Coupon has assigned its code. This setting defines format of this code. It is possible to use following values in ID: 9 - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to Id as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"Iedere bon heeft zijn code, deze instelling bepaalt het formaat van deze code. Het is mogelijk gebruik te maken van volgende waarden in ID: 9 - zal worden vervangen door een willekeurig teken in het bereik [0-9], (z) - zal worden vervangen door een willekeurig teken in het bereik [az], (Z) - zal worden vervangen door elk karakter in het bereik [AZ], (X) - zal worden vervangen door een willekeurig teken in het bereik [0-9a-zA-Z], alle andere karakters zullen worden gekopieerd naar id als opgeven in de indeling. Voorbeeld van een goede indeling is bijvoorbeeld (ZZZ) - (XXXXX) - (999)";C;;T;N
"Number of coupons is to small. You should generate at least";"Aantal kortingsbonnen te klein. U moet ten minste";C;;T;N
"coupons.";"bonnen.";C;;T;N
"affiliates so you should generate at least";"partner, dus u moet ten minste";C;;T;N
"Data";"Gegevens";C;;T;N
"Create sale";"Maak verkoop";C;;T;N
"Verify";"Controleer";C;;T;N
"Coupon is invalid";"Bon is ongeldig";C;;T;N
"Coupon is valid";"Bon is geldig";C;;T;N
"OfflineSaleDescription";"Offline verkoop beschrijving";C;;T;N
"Page Peel";"Page Peel";C;;T;N
"Background color of closed banner";"Achtergrondkleur van gesloten banner";C;;T;N
"In case no background image for closed banner is selected, selected background color will be used.";"In het geval geen achtergrondafbeelding voor gesloten banner is geselecteerd, zal geselecteerde achtergrondkleur worden gebruikt.";C;;T;N
"Background image";"Achtergrondafbeelding";C;;T;N
"Select background image of opened peel banner. Banner is opened on mouse over event.";"Selecteer de achtergrondafbeelding voor open banner. Banner wordt geopend bij muis over.";C;;T;N
"Background Image";"Achtergrondafbeelding";C;;T;N
"Select background image of closed banner (small corner)";"Selecteer de achtergrondafbeelding van gesloten banner (kleine hoek)";C;;T;N
"Show banner preview";"Toon banner voorvertoon";C;;T;N
"Left Corner";"Linkerhoek";C;;T;N
"Right Corner";"Rechterhoek";C;;T;N
"Both Top Corners";"Beide Top hoeken";C;;T;N
"Banner position";"Banner positie";C;;T;N
"Select, where will be displayed peel banner on affiliate's website. Possible values: top left or top right corner. Or both corners.";"Selecteer waar de partner banner op de website zal worden weergegeven. Mogelijke waarden: top links of rechter bovenhoek. Of beide hoeken.";C;;T;N
"Rotating text";"Roterende tekst";C;;T;N
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: Special offer!";"U kunt tekst, die zal draaien via banner. Deze waarde is niet verplicht. Als u geen roterende tekst wilt, laat het dan leeg. Voorbeeld van een dergelijke tekst zou kunnen zijn: Speciale aanbieding!";C;;T;N
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: To get 20% discount using during checkout following coupon: MM-432-FF!";"U kunt tekst, die zal draaien via banner. Deze waarde is niet verplicht. Als u geen roterende tekst wilt, laat het deze leeg. Voorbeeld van een dergelijke tekst zou kunnen zijn: Als u 20% korting wilt gebruiken tijdens de checkout vul volgende bon in: MM-432-FF!";C;;T;N
"Same Window";"Hetzelfde venster";C;;T;N
"New Window";"Mieuw venster";C;;T;N
"Open destination url in";"Open bestemmings-URL in";C;;T;N
"Select, where will be opened destination url of banner in case visitor will click on opened peel banner.";"Selecteer, waar zal deze zal worden geopend url van de banner in het geval bezoeker klikt op geopende banner.";C;;T;N
"Send mail to affiliate";"Stuur mail naar partner";C;merchant;T;N
"Mails";"Mails";C;merchant;T;N
"Image file name";"Afbeelding bestandsnaam";C;merchant;T;N
"You have to use  or  variable.";"Je moet het gebruik  of  variabele.";C;merchant;T;N
"You can set which email notifications will be changeable by your affiliates.";"U kunt aangeven welke e-mail berichten zullen ontvangen worden door uw partner.";C;merchant;T;N
"You can set for which status of transaction will be your affiliates notified";"U kunt aangeven voor welke status van de transactie zullen ontvangen worden bij aangemeld partner";C;merchant;T;N
"Show pending background tasks";"Toon afwachting achtergrond taken";C;merchant;T;N
"Clear Email Form";"Schoon Email Formulier";C;;T;N
"Remove Attachment";"Verwijder Attachment";C;;T;N
"Uploading ...";"Uploaden ...";C;;T;N
"Insert attached image";"Plaats de bijgevoegde afbeelding";C;;T;N
"No image uploaded yet. Upload images first please.";"Geen afbeelding geüpload. Afbeeldingen eerst uploaden alstublieft.";C;;T;N
"Fieldset";"Veld instelling";C;;T;N
"Text body";"Tekst body";C;;T;N
"Pending Background Tasks";"In afwachting Achtergrond Taken";C;;T;N
"Below is list of tasks, which are in normal circumstances executed by cron automatically. If you don't have properly installed cron, you can execute background tasks manually.";"Hieronder is de lijst van taken die normaal automatisch uitgevoerd worden door cron. Als u niet beschikt over de juiste wijze geďnstalleerde cron, kunt u taken uitvoeren achtergrond handmatig uitvoeren.";C;;T;N
"Stop execution";"Stop uitvoering";C;;T;N
"Start cron manually";"Start cron handmatig";C;;T;N
"Starting cron request.";"Start verzoek cron.";C;;T;N
"To load template into your mail, just click on icon next to selected template in column Actions.";"Te laden sjabloon in uw e-mail, klik op pictogram naast geselecteerde sjabloon in kolom Acties.";S;;T;N
"IMPORTANT: Content of original mail will be replaced with selected mail template without option to rollback your changes.";"BELANGRIJK: Inhoud van de oorspronkelijke mail zal worden vervangen door het geselecteerde mail sjabloon zonder optie voor uw wijzigingen.";S;;T;N
"Load to mail";"Laden naar e-mail";C;;T;N
"Load from sent mails";"Laden van verzonden mails";C;;T;N
"Load email from template ...";"Laad e-mail van sjabloon ...";C;;T;N
"Load mail from template";"Laad mail van sjabloon";C;;T;N
"Affiliate tracking code";"Partner conversiecode";B;;T;N
"%s with id %s not exist";"%s met id %s bestaat niet";S;;T;N
"To reset your password click here";"Om uw wachtwoord opnieuw in te stellen klik hier";S;;T;N
"File %s not exists";"Bestand %s niet bestaat";S;;T;N
"Payout date";"Uitbetaling datum";S;;T;N
"Invoice number";"Factuurnummer";B;;T;N
"Campaign not exist";"Campagne bestaat niet";S;;T;N
"Javascript tracking code";"Javascript conversiecode";S;affiliate;T;N
"Affiliate Sale Tracking Codes";"Partner Verkoop conversiecodes";S;affiliate;T;N
"This feature allows your affiliate to place their own sale tracking codes on your thank you page. %s<br/>";"Met deze functie kunt u uw partner om hun eigen verkoop conversiecodes met een bedankje. %s <br/>";S;affiliate;T;N
"Affiliate Tracking Code";"Partner Conversiecode";S;affiliate;T;N
"Commission Type";"Provisie Type";S;merchant;T;N
"Tracking Code";"Conversiecode";S;merchant;T;N
"Selected parent can not be used!";"Geselecteerde kunnen niet worden gebruikt!";S;merchant;T;N
"%s has to be valid email";"%s moet geldig e-mail zijn";S;;T;N
"Remote control email";"Afstandscontrole e-mail";S;;T;N
"Owner name";"Naam Eigenaar";S;;T;N
"Autoresponder's address";"Autoresponder adres";S;;T;N
"Autoresponder's subscription address (without the domain)";"Autoresponder abonnement adres (zonder het domein)";S;;T;N
"Tracking tag";"Opsporings-tag";S;;T;N
"The tracking tag to be associated with the subscription";"De opsporings-tag te worden bij de inschrijving";S;;T;N
"Drop rules";"Drop regels";S;;T;N
"Auto Response Plus saved";"Auto Response Plus opgeslagen";S;;T;N
"Auto response plus";"Automatisch antwoord plus";S;;T;N
"signed-up to your affiliate program at";"inschrijven van uw partner programma op";S;merchant;T;N
"If you want to use coupon codes generated by your e-shop use [Import coupons]";"Als u gebruik wilt maken bon code wordt gegenereerd door uw e-shop gebruik [Import bonnen]";S;merchant;T;N
"Edit Tracking Codes";"Bewerken conversiecodes";C;affiliate;T;N
"Campaign tracking codes";"Campagne conversiecodes";C;affiliate;T;N
"image";"afbeelding";C;affiliate;T;N
"javascript";"javascript";C;affiliate;T;N
"Are you sure you want to delete selected tracking code(s)";"Weet u zeker dat u geselecteerde tracking code(s) wilt verwijderen?";C;merchant;T;N
"Are you sure you want to change status of selected affiliate tracking code(s)?";"Weet u zeker dat u status van geselecteerde partner tracking code(s) wilt wijzigen?";C;merchant;T;N
"Detailed description of the coupon (e.g. how it can be used, what advantages does it give to customer, ...)";"Gedetailleerde beschrijving van de bon (bijv. hoe zij kunnen worden gebruikt, welke voordelen het geeft aan de klant, ...)";C;;T;N
"This setting specifies how many coupons one affiliate can have. It is useful especially when coupons can be used only once and you do not want to one affiliate to grab all coupons.";"Deze instelling bepaalt hoeveel kortingsbonnen een partner kan hebben. Het is met name nuttig wanneer bonnen slechts een keer kunnen worden gebruikt en u niet wilt dat een partner alle bonnen gebruikt.";C;;T;N
"How many sales can be made using this coupon";"Bij hoeveel verkoop kan gebruik worden gemaakt van deze bon";C;;T;N
"Coupon assignment";"Bon opdracht";C;;T;N
"Coupon codes will be free and affiliate will be able to ask for allowed number of coupons (based on Maximum coupons per affiliate)";"Bon codes zijn vrij en partners kunnen vragen om toegestaan aantal bonnen (gebaseerd op Maximale bonnen per partner)";C;;T;N
"Here you can define how coupon will look like. It will appear in affiliates panel in banners. Preview shows you how will it look like. This design will be also used for print options for affiliate.";"Hier kunt u definiëren hoe coupon eruit zal zien. Het zal verschijnen in partner paneel in banners. Vertoon toont u hoe het eruit zal zien. Dit ontwerp wordt ook gebruikt voor de afdrukopties voor de partner.";C;;T;N
"Number of coupons that will be generated. You should generate additional 10% of coupons for new possible affiliates (* 1.1)";"Aantal bonnen die worden gegenereerd. U dient extra 10% van de bonnen voor mogelijke nieuwe filialen (* 1.1)";C;;T;N
"110% coupons = ";"110% bonnen = ";C;;T;N
"Here you should insert coupon codes exported from your e-shop. This is not file import, only text import. Just copy and paste coupon codes from your export file and separate them with comma.";"Hier moet u bon codes invoeren die geexporteerd zijn uit uw e-shop, alleen tekst importeren. Kopieer en plak bon codes van uw export bestand en scheid ze met een komma.";C;;T;N
"Modified";"Gewijzigd";S;;T;N
"Scheduled";"Geplande";S;;T;N
"Broadcast message will be delivered to all users signed into this newsletter.";"Bericht wordt afgeleverd aan alle gebruikers die in deze nieuwsbrief zijn ingeschreven.";S;;T;N
"Recognize operation takes too long";"Herkenning duurt te lang";C;;T;N
"Send new Broadcast message";"Stuur nieuw bericht";C;;T;N
"Broadcasts";"zenden";C;;T;N
"Campaign description";"Campagne beschrijving";S;;T;N
"Affiliate - Invite affiliate to campaign";"Partner - Uitnodiging partner om campagne te voeren";B;;T;N
"You are invited to campaign";"U bent uitgenodigd op campagne";B;;T;N
"Status of %s selected transaction(s) was changed";"Status van %s geselecteerde transactie(s) is gewijzigd";S;merchant;T;N
"Failed to change status of %s selected transaction(s)";"Fout bij status van %s geselecteerde transactie(s)";S;merchant;T;N
"secret key";"geheime sleutel";S;;T;N
"Secure Key from WebMoney is needed for verification with WebMoney.";"Secure Key uit WebMoney is nodig voor verificatie met WebMoney.";S;;T;N
"SecretKey plugin configuration saved";"SecretKey plugin configuratie opgeslagen";S;;T;N
"WebMoney integration plugin";"WebMoney integratie plugin";S;;T;N
"This plugin handles WebMoney notifications (integration of Post Affiliate with WebMoney).";"Deze plugin bevat WebMoney kennisgevingen (integratie van Post Affiliatie met WebMoney).";S;;T;N
"Send invite to campaign email notification";"Stuur uitnodiging om campagne te voeren per e-mailbericht";C;;T;N
"do not set parent affiliate";"niet ingestelde partner";C;merchant;T;N
"If you want to send mail to multiple affiliates, you can separate email addresses by comma";"Als u wilt verzenden naar meerdere partners, kunt u afzonderlijke e-mailadressen door een komma ingeven";C;merchant;T;N
"All %s";"Alle %s";C;;T;N
"Multiple or no value selected";"Meerdere of geen waarde geselecteerd";C;;T;N
"No option selected";"Geen optie geselecteerd";C;;T;N
"Insert variable";"Plaats variabele";C;;T;N
"(only coupon code)";"(alleen bon code)";S;;T;N
"Coupons and Offline Sales";"Bonnen en offline verkoop";S;;T;N
"Coupons feature allows you to use coupons and offline sales form for offline marketing. %s";"Met bonnen kunt u gebruik maken van kortingsbonnen en offline verkoop formulier voor offline marketing. %s";S;;T;N
"Importing coupons was stopped, because coupons count is maximal";"Import bonnen is gestopt, omdat bonnen aantal is maximaal";S;;T;N
"Sale was saved";"Verkoop is opgeslagen";S;;T;N
"Error, you entered invalid value for fixed cost!";"Fout, u heeft een ongeldige waarde opgegeven voor de vaste kosten!";S;merchant;T;N
"Banner wrapper successfully saved";"Banner wrapper succesvol opgeslagen";S;merchant;T;N
"Click URL";"Klik op URL";S;merchant;T;N
"Banner Name";"Banner Naam";S;merchant;T;N
"Banner Html";"Banner Html";S;merchant;T;N
"Url to complete page with banner code.";"Url naar complete pagina met banner-code.";S;merchant;T;N
"Url to javascript banner code";"Url naar javascript code banner";S;merchant;T;N
"Referrer";"Referentie";S;;T;N
"Orig. parent Id";"Orig. ouder Id";S;merchant;T;N
"Total cost of Sales";"Totale kosten van verkoop";B;;T;N
"Commissions of Sales";"Provisie van verkoop";S;merchant;T;N
"You have entered invalid security code";"U heeft ongeldig beveiligingscode ingevoerd";S;;T;N
"Available fields for affiliate data";"Beschikbare velden voor partner gegevens";S;merchant;T;N
"Choose which fields you want to use to store data for your affiliates. Some fields are mandatory, and you have up to 25 optional fields for which you can decide what information they will keep, if they will be optional, mandatory, or not displayed at all. These fields will be displayed in affiliate signup form and affiliate profile editation.";"Kies de velden die u wilt gebruiken voor het opslaan van gegevens voor uw partners. Sommige velden zijn verplicht, en je hebt tot 25 optionele velden waarop je kunt bepalen welke informatie, verplicht of niet weergegeven op alle. Deze velden worden weergegeven in partner aanmeldingsformulier en partner profiel.";S;merchant;T;N
"The gray fields are fixed, and they are always present. You cannot configure them.<br/>You can use up to 25 custom fields to get the information from your affiliate. Just click on the name, type or status to change the field attributes.";"De grijze velden zijn vastgesteld, en ze zijn altijd aanwezig. U kunt niet configureren. <br/> U kunt maximaal 25 aangepaste velden toevoegen aan uw partner. Klik op de naam, om type of status te veranderen.";S;merchant;T;N
"Affiliate Panel menu & screens";"Partner panel menu & schermen";S;merchant;T;N
"You have full control over the look of your affiliate panel - you can customize the menu, and even add your static custom pages.";"U hebt volledige controle over het uiterlijk van uw partner panel - u kunt het menu, en zelfs uw aangepaste statische pagina's beheren.";S;merchant;T;N
"General configuration of your signup form. Write the Terms & Conditions of your affiliate program, choose if to display payout option and what to do after signup.";"Algemene configuratie van uw aanmeldingsformulier. Schrijf u Algemene Voorwaarden voor uw partner programma, kies voor uitbetaaloptie en wat te doen na aanmelding.";S;merchant;T;N
"Customize design of affiliate panel";"Aanpassen ontwerp van partner panel";S;merchant;T;N
"Here you can change design of affiliate panel by changing it's templates.";"Hier kunt u het ontwerp van partner paneel wijzigen middels het sjablonen.";S;merchant;T;N
"Fixed cost:";"Vaste kosten:";S;merchant;T;N
"HTML Signup Form";"HTML aanmeldformulier";S;merchant;T;N
"If you don't want to use the standard signup form, you can use pure HTML signup form. Just copy & paste the code below to a HTML page and you have fully customizable signup form.";"Als u geen gebruik wilt maken van het standaard aanmeldingsformulier kunt u gebruik maken van het HTML aanmeldingsformulier. Kopieer en plak onderstaande code in een HTML-pagina en u heeft een volledig aanpasbaar aanmeldingsformulier.";S;merchant;T;N
"Debugging can be used for troubleshooting. If you turn it on, the system will log every action to your History log. You can use these messages to investigate the flow of commands, and to find out what is wrong. This way you can check what are the scripts doing and where exactly they fail. In production it should be turned off, because it generates multiple history records for each transaction and slows down the system.";"Logboek kan worden gebruikt voor het oplossen van problemen. Als u het aan zet zal het systeem inloggen om de actie aan uw Geschiedenis logboek toe te voegen. U kunt deze berichten gebruiken om uit te zoeken wat er mis is. Op deze manier kunt u nagaan wat de scripts doen en waar ze precies mislukken.";S;merchant;T;N
"You can automatically send email about payment to the affiliates.<br/>The email is generated using the 'On affiliate payout' template.";"U kunt automatisch e-mail verzenden over de betaling aan de partner. <br/> De e-mail wordt gegenereerd met behulp van de 'Partner betalaalwijze' sjabloon.";B;merchant;T;N
"Customize design of signup form";"Aanpassen ontwerp van aanmeldingsformulier";S;merchant;T;N
"Here you can change design of affiliate signup form by changing it's templates.";"Hier kunt u het ontwerp van het partner aanmeldingsformulier wijzigen door het veranderen van het sjablonen.";S;merchant;T;N
"Avg. commission per click (raw/unique)";"Gem. provisie per klik (raw / unieke)";B;;T;N
"Avg. commission per impression (raw/unique)";"Gem. provisie per vertoning (raw / unieke)";B;;T;N
"Avg. commission per sale";"Gem. provisie per verkoop";B;;T;N
"Conversion ratio (Raw/Unique)";"Conversie ratio (Raw / Uniek)";B;;T;N
"All Commissions";"Alle provisies";B;;T;N
"Commissions per Sales";"Provisies per verkoop";B;;T;N
"Number of Clicks";"Aantal klikken";B;;T;N
"Number of Impressions";"Aantal vertoningen";B;;T;N
"Total cost of Actions";"Totale kosten van de acties";B;;T;N
"Number of Actions";"Aantal acties";B;;T;N
"Select Wrapper For Banner ";"Selecteer Wrapper voor Banner ";C;merchant;T;N
"Banner wrapper specifies how the banner content should be displayed on affiliate page.";"Banner wrapper bepaalt hoe de banner moet worden weergegeven op partner pagina.";C;merchant;T;N
"Comission will be counted from difference between total cost and fixed cost";"Provisie zal worden berekend over verschil tussen de totale kosten en de vaste kosten";C;merchant;T;N
"Use fixed cost";"Gebruik vaste kosten";C;merchant;T;N
"Edit Banner Wrapper";"Bewerken Banner Wrapper";C;merchant;T;N
"Enter Name For New Wrapper";"Geef naam voor Nieuwe Wrapper";C;merchant;T;N
"Add Banner Wrapper";"Banner toevoegen Wrapper";C;merchant;T;N
"Select Banner Wrapper";"Selecteer Banner Wrapper";C;merchant;T;N
"Are you sure you want to delete selected wrapper?";"Weet u zeker dat u geselecteerde wrapper wilt verwijderen?";C;merchant;T;N
"Edit selected banner format or wrapper";"Bewerk geselecteerd banner formaat of wrapper";C;merchant;T;N
"Read Help";"Lees Hulp";C;merchant;T;N
"Executing background tasks ...";"Uitvoerende taken op achtergrond ...";C;;T;N
"Failed to send test mail. Please fill in recipient of test mail first.";"Fout bij test voor het verzenden van mail. Vul ontvanger van test mail eerst in.";S;;T;N
"You can resolve your problem faster as we can answer your ticket by searching for solution in our knowledgebase:";"U kunt uw probleem sneller oplossen door te zoekennaar een oplossing in onze knowledgebase:";S;merchant;T;N
"Click here to open Knowledgebase.";"Klik hier om Knowledgebase te openen.";S;merchant;T;N
"Would you like to report bug ? Please check first, if bug was not resolved already. List of resolved bugs you can find in our change log.";"Wilt een fout melden? Controleer eerst of deze niet al opgelost is. Lijst van opgeloste fouten kunt u vinden in ons logboek.";S;merchant;T;N
"Click here to open Change log.";"Klik hier om logboek te openen.";S;merchant;T;N
"Your Email";"Uw e-mail";C;merchant;T;N
"Enter email address, where we should send answer to your request.";"Voer het e-mailadres in waar we op moeten antwoord.";C;merchant;T;N
"IP address or host name of your mysql server. If is Mysql server located on same server as web server, you can use localhost as host name.";"IP-adres of de hostnaam van uw mysql server. Als de MySQL-server op dezelfde server als webserver draait, kunt u localhost ingeven.";C;;T;N
"Enter Mysql database user username";"Voer Mysql database gebruiker gebruikersnaam";C;;T;N
"Enter Mysql database user password";"Voer Mysql database gebruiker wachtwoord";C;;T;N
"Enter Mysql database name.";"Voer Mysql database naam.";C;;T;N
"Unzip file";"Unzip bestand";S;;T;N
"Different commissions for recurring sales";"Verschillende provisies voor terugkerende omzet";S;;T;N
"If checked, then the recurring commission settings will be used for recurring sales. Otherwise recurring sales have same commission as first sale. Set reccurence type to 'Varied' in recurring commission settings.";"Indien aangevinkt, dan is de terugkerende provisie ingesteld voor terugkerende omzet. Anders heeft verkoop omzet dezelfde provisie als eerste verkoop. Stel verkoop type 'Gevarieerd' in voor terugkerende provisie instellingen.";S;;T;N
"Error during removing template cache (%s)";"Fout tijdens het verwijderen van sjabloon cache (%s)";S;;T;N
"Error during updating templates (%s)";"Fout tijdens het bijwerken van sjablonen (%s)";S;;T;N
"Click Stats Optimizer";"Klik Statistieken optimalizeren";S;;T;N
"This plugin forbids saving click data1/2 values to click stats which makes the click tables smaller but you won't be able to filter clicks by data1/2. Data1/2 will be available in Raw clicks only.";"Deze plugin verbiedt klik data1 / 2 waarden, u zult niet kunnen filteren op data1 / 2. Data1 / 2, alleen in Raw klikken.";S;;T;N
"Status of sale / lead was changed to:";"Status van de verkoop / leadd is gewijzigd naar:";S;;T;N
"%s count";"%s tellen";S;;T;N
"%s total cost";"%s totale kosten";S;;T;N
"Url to clean banner code.";"Url te verwijderen banner code.";S;merchant;T;N
